,B1,B2,B3,B4,B5,B6,B7,date
1773,500.5,620.5,1033.5,1193.5,3181.5,2624.5,1909.5,3.0
1774,319.5,432.0,769.5,806.5,2891.5,2159.0,1333.0,3.0
1775,367.5,462.5,835.0,1016.5,2298.5,2290.5,1734.5,3.0
1776,,,,,,,,3.0
1777,439.5,496.0,839.5,971.5,3082.5,1993.5,1546.5,3.0
1778,604.0,710.0,1029.0,1477.0,2186.0,2477.0,2231.0,3.0
1779,303.0,358.0,627.0,715.0,1523.0,1398.0,1079.0,3.0
1780,691.0,872.0,1290.0,1593.0,2368.0,2757.0,2304.0,3.0
1781,810.0,998.0,1478.0,1800.0,2644.0,2788.5,2457.0,3.0
1782,701.0,919.0,1440.0,1843.0,2647.0,2965.0,2619.0,3.0
1783,,,,,,,,3.0
1784,390.0,522.0,872.0,1018.0,1892.0,1852.0,1367.0,3.0
1785,420.0,529.0,920.5,974.0,3029.0,2218.5,1547.0,3.0
1786,563.0,705.0,986.0,1279.5,2395.0,2626.5,1926.5,3.0
1787,489.0,584.0,918.5,893.5,2917.5,2188.5,1497.0,3.0
1788,,,,,,,,3.0
1789,,,,,,,,3.0
1790,562.0,719.0,1136.0,1355.0,2927.0,2950.0,2248.0,3.0
1791,95.0,168.0,541.0,381.0,3791.0,1629.0,724.0,3.0
1792,,,,,,,,3.0
1793,9.0,42.0,136.0,62.0,1472.0,268.0,130.0,3.0
1794,1218.0,1287.0,1429.0,1526.0,2738.0,2743.0,2097.0,3.0
1795,204.0,281.0,554.0,452.5,2855.5,1553.0,918.0,3.0
1796,192.0,216.0,330.0,342.0,1705.0,870.0,545.0,3.0
1797,315.0,336.5,553.0,544.0,1927.0,1433.0,908.0,3.0
1798,232.0,236.0,387.5,304.5,2403.0,1172.5,564.5,3.0
1799,556.5,583.0,715.5,731.0,2128.5,1282.0,845.0,3.0
1800,,,,,,,,3.0
1801,,,,,,,,3.0
1802,842.0,1030.0,1381.0,1769.0,2736.0,3976.0,3135.0,3.0
1803,286.0,367.0,623.0,620.0,2637.0,1916.0,1176.0,3.0
1804,590.0,681.0,944.0,1177.0,1935.0,2589.0,2305.0,3.0
1805,633.5,699.5,1069.0,1028.5,3708.0,2234.0,1559.0,3.0
1806,693.0,796.0,1275.0,1392.0,3732.0,2194.0,1967.0,3.0
1807,581.0,627.0,832.0,1023.0,1635.0,2266.0,1998.0,3.0
1808,462.0,624.0,1068.0,1186.0,2683.0,2243.0,1581.0,3.0
1809,593.0,701.0,1219.0,1244.0,3607.0,2907.0,2072.0,3.0
1810,583.5,730.0,1122.0,1411.5,2337.5,2613.5,1878.0,3.0
1811,310.0,372.0,802.0,530.0,4780.0,2080.0,982.0,3.0
1812,559.0,724.0,1184.0,1489.0,2344.0,2564.0,2004.0,4.0
1813,368.0,439.0,801.0,879.0,2127.0,1950.0,1298.0,4.0
1814,470.0,600.0,1003.5,1362.0,2453.0,2631.5,1868.5,4.0
1815,399.0,499.0,941.0,960.0,2684.0,2080.0,1347.0,4.0
1816,254.0,345.0,645.0,675.0,1624.0,1277.0,912.0,4.0
1817,500.0,674.0,1103.0,1207.0,2196.0,2176.0,1654.0,4.0
1818,306.0,482.0,874.0,998.0,2052.0,1694.0,1204.0,4.0
1819,,,,,,,,4.0
1820,,,,,,,,4.0
1821,1243.0,1475.0,1775.0,1969.0,3476.0,3525.0,2885.0,4.0
1822,562.0,637.0,875.0,847.0,3245.0,2433.0,1504.0,4.0
1823,1047.0,1157.0,1412.0,1550.0,3537.0,3243.0,2443.0,4.0
1824,386.0,508.0,805.0,1019.0,2683.0,2741.0,1734.0,4.0
1825,315.5,408.5,781.0,780.0,3726.5,2377.5,1365.5,4.0
1826,477.0,548.0,777.0,853.0,2655.0,2792.0,2248.0,4.0
1827,4879.0,5071.0,5221.0,5491.0,6309.0,6308.0,6013.0,4.0
1828,248.0,338.0,537.0,552.0,1938.0,1729.0,1074.0,4.0
1829,277.0,359.0,711.0,603.0,3677.0,1974.0,1089.0,4.0
1830,460.0,711.5,1222.5,1273.5,2590.5,2545.5,1931.5,4.0
1831,330.0,416.0,640.0,627.0,1628.0,1539.0,1028.0,4.0
1832,6625.5,6639.5,6620.0,6826.0,6327.0,624.5,626.0,4.0
1833,,,,,,,,4.0
1834,486.0,537.0,711.0,828.0,2088.0,2614.0,1704.0,4.0
1835,330.0,385.0,550.0,687.0,1682.0,1790.0,1135.0,4.0
1836,383.0,474.0,753.0,901.0,2197.0,2350.0,1592.0,4.0
1837,214.0,305.0,628.0,557.0,3275.0,1927.0,1085.0,4.0
1838,343.0,452.0,734.0,738.0,3092.0,2600.0,1470.0,4.0
1839,,,,,,,,4.0
1840,567.0,666.0,894.0,1116.0,2233.0,2707.0,1833.0,4.0
1841,867.0,1047.0,1633.0,1892.0,2827.0,3139.0,2519.0,4.0
1842,971.5,1161.0,1722.5,2070.0,2788.5,3766.0,3202.5,4.0
1843,447.0,552.0,995.0,949.0,2681.0,1956.0,1355.0,4.0
1844,430.0,574.0,961.0,1075.0,2800.0,2705.0,1757.0,4.0
1845,320.0,430.0,825.0,703.5,3864.5,1994.0,1149.0,4.0
1846,683.0,894.0,1443.0,1876.0,3134.0,3427.0,2714.0,4.0
1847,,,,,,,,4.0
1848,264.0,370.0,646.0,587.5,1339.0,1112.5,744.0,4.0
1849,579.0,740.0,1243.0,1263.0,2960.0,2198.0,1521.0,4.0
1850,1032.0,1284.0,1789.0,2085.5,2808.0,3291.5,2483.5,4.0
1851,411.0,518.0,910.0,936.0,1470.0,1466.0,988.0,4.0
1852,1412.0,1484.0,1685.5,1761.5,4073.5,1218.5,711.5,4.0
1853,284.0,336.0,528.0,595.0,3648.0,1503.0,650.0,4.0
1854,201.0,242.0,461.0,265.0,3319.0,1500.0,637.0,4.0
1855,380.0,364.0,503.0,556.0,3086.0,1980.0,997.0,4.0
1856,364.0,490.0,814.5,987.5,1761.5,2035.0,1505.5,4.0
1857,878.0,1108.5,1615.5,1974.0,2941.5,3637.5,3186.0,4.0
1858,453.0,579.0,1010.0,919.0,4102.0,2828.0,1675.0,4.0
1859,538.0,770.0,1054.0,1348.0,2119.0,2598.0,2058.0,4.0
1860,410.5,488.0,764.5,865.5,2033.5,1912.0,1437.0,4.0
1861,435.0,502.0,797.5,828.5,3232.5,1983.0,1407.5,4.0
1862,759.0,965.0,1413.0,1958.0,3504.0,3582.0,2484.0,4.0
1863,391.0,487.0,762.0,879.0,2539.0,1996.0,1605.0,4.0
1864,559.0,637.0,825.0,1013.0,1603.0,2376.0,1934.0,4.0
1865,533.5,601.0,831.0,914.0,1932.0,2570.5,2293.5,4.0
1866,544.5,661.5,923.5,1204.5,2164.0,2912.5,2215.5,4.0
1867,,,,,,,,4.0
1868,353.0,364.0,535.0,558.0,1891.0,1719.0,1094.0,4.0
1869,329.0,391.0,598.0,648.0,2152.0,1896.0,1323.0,4.0
1870,267.0,319.0,579.0,514.0,2786.0,1716.0,947.0,4.0
1871,206.5,250.0,417.5,362.5,2211.5,1209.0,630.0,4.0
1872,391.0,438.0,573.0,726.0,1311.0,1717.0,1240.0,4.0
1873,1775.0,1914.5,2030.5,2072.0,4487.5,3036.0,2402.5,4.0
1874,186.0,288.0,499.0,491.0,2140.0,1434.0,837.0,4.0
1875,,,,,,,,4.0
1876,374.0,464.0,728.0,777.0,2563.0,2230.0,1536.0,4.0
1877,406.0,472.5,772.5,887.0,2949.0,2005.0,1400.0,4.0
1878,361.5,445.5,615.5,672.5,1920.0,1527.5,975.0,4.0
1879,1802.5,1922.5,2094.5,1994.0,5115.5,2719.0,1902.0,4.0
1880,-503.0,-381.0,126.0,43.0,2800.0,325.0,247.0,4.0
1881,,,,,,,,4.0
1882,419.5,495.5,714.5,878.5,2505.5,2577.5,1615.5,4.0
1883,386.5,490.5,764.5,908.0,3137.0,2674.0,1673.5,4.0
1884,1301.0,1310.0,1783.0,2167.0,3506.0,1869.0,1142.0,4.0
1885,,,,,,,,4.0
1886,912.0,975.0,1113.0,1186.0,2775.0,2702.0,1829.0,4.0
1887,3523.0,3414.0,3272.0,3238.0,4492.0,2976.0,2451.0,4.0
1888,216.0,295.0,452.0,507.0,1369.0,1289.0,900.0,4.0
1889,392.5,478.0,653.0,759.5,1482.5,1901.5,1506.0,4.0
1890,204.0,290.0,613.0,439.0,3474.0,1785.0,832.0,4.0
1891,373.0,452.5,670.0,690.5,2083.5,2014.0,1451.5,4.0
1892,271.0,455.0,782.0,1048.0,1790.0,2002.0,1449.0,4.0
1893,419.5,522.5,864.5,963.0,2710.5,2259.5,1747.0,4.0
1894,304.5,409.5,748.5,776.5,2791.5,2196.5,1355.5,4.0
1895,563.0,680.0,951.0,1192.0,1775.0,2291.0,2226.0,4.0
1896,74.0,124.0,245.5,158.5,1520.5,490.5,249.5,4.0
1897,120.0,146.0,288.0,203.0,1683.0,663.0,307.0,4.0
1898,342.0,414.5,642.0,867.5,2550.0,2734.5,1644.0,4.0
1899,267.0,366.0,548.0,773.0,2019.0,2423.0,1499.0,4.0
1900,4142.0,4509.0,4815.0,5046.0,5046.0,606.0,442.0,4.0
1901,,,,,,,,4.0
1902,449.0,548.0,746.0,945.5,2140.5,2610.5,1696.5,4.0
1903,384.0,459.0,610.0,717.0,1385.0,1540.0,1036.0,4.0
1904,437.0,511.5,652.5,849.0,2082.5,2762.0,1850.5,4.0
1905,435.0,502.0,703.0,844.0,2058.0,2748.0,1883.0,4.0
1906,336.0,381.0,630.0,697.0,2817.0,2616.0,1503.0,4.0
1907,,,,,,,,4.0
1908,503.0,620.0,790.0,988.0,1531.0,1898.0,1474.0,4.0
1909,1039.5,1103.0,1329.5,1340.0,3027.0,1799.5,1401.5,4.0
1910,250.0,357.5,641.0,824.5,2080.5,1415.5,877.5,4.0
1911,1313.5,1354.0,1430.0,1513.0,1913.5,1969.5,1549.0,4.0
1912,256.0,348.0,693.0,682.0,2319.0,1724.0,1092.0,4.0
1913,553.5,684.5,1012.5,1198.5,2649.5,2807.5,2489.0,4.0
1914,380.0,459.5,771.5,670.0,4316.5,2218.0,1385.0,4.0
1915,536.0,623.0,884.0,1036.0,2005.0,2489.0,2170.0,4.0
1916,7372.0,7447.0,7469.0,7686.0,7756.0,676.0,742.0,4.0
1917,6222.0,6297.0,6449.0,6491.0,6222.0,468.0,484.0,4.0
1918,267.0,302.0,541.5,552.0,2471.0,1895.0,1073.5,4.0
1919,564.0,657.0,775.0,852.0,1819.0,1308.0,908.0,4.0
1920,368.0,477.0,781.5,735.0,2707.5,1683.5,977.0,4.0
1921,444.0,529.0,945.0,977.0,2996.0,1879.0,1171.0,4.0
1922,615.0,761.0,1254.0,1395.0,2663.0,2496.0,1755.0,4.0
1923,526.5,719.0,1106.5,1115.5,3276.5,2643.0,1692.5,4.0
1924,335.5,389.0,642.5,536.0,2916.0,1597.5,980.0,4.0
1925,366.0,398.0,665.0,487.0,3904.0,1697.5,892.0,4.0
1926,443.0,510.0,727.0,627.0,3537.0,1996.0,1044.0,4.0
1927,329.5,360.0,548.5,444.5,2347.5,1481.0,863.5,4.0
1928,596.0,750.0,1142.0,1261.0,3271.0,3179.0,2003.0,4.0
1929,910.0,1204.0,1810.0,1846.0,3297.0,3010.0,2135.0,4.0
1930,892.5,1183.0,1814.5,2122.5,3417.0,3492.0,2605.5,4.0
1931,775.0,955.5,1372.0,1483.5,1947.5,2137.0,1641.0,4.0
1932,367.0,473.5,848.0,917.0,2301.0,2227.0,1506.0,4.0
1933,434.5,584.0,1040.5,1187.5,2832.5,2559.0,1795.0,4.0
1934,537.0,738.0,1250.0,1512.0,2399.0,3024.0,2233.0,4.0
1935,488.5,535.5,1070.0,1074.0,1757.0,2372.5,1833.0,4.0
1936,325.5,432.5,654.0,685.5,1788.5,1600.5,1124.5,4.0
1937,1199.0,1240.0,1399.0,1375.0,2717.0,1876.0,1414.0,4.0
1938,431.0,598.0,855.0,1136.0,2096.0,1776.0,1102.0,4.0
1939,291.0,463.5,698.5,860.5,1324.0,1533.5,1101.0,4.0
1940,3564.0,3856.0,4175.0,4571.0,4680.0,463.0,557.0,4.0
1941,1669.0,1760.0,2128.0,2201.0,4087.0,3407.0,2544.0,4.0
1942,418.0,605.0,947.0,1338.0,2601.0,2375.0,1493.0,4.0
1943,215.0,331.0,637.0,587.0,2691.0,1185.0,629.0,4.0
1944,481.0,573.0,872.0,1049.0,2039.0,2131.0,1474.0,4.0
1945,408.0,485.0,721.0,813.0,3711.0,1707.0,1308.0,4.0
1946,272.0,390.0,677.0,827.0,2444.0,1805.0,979.0,4.0
1947,3309.0,3162.0,2989.5,2910.5,3282.5,2533.5,1734.0,4.0
1948,7619.0,8310.0,7575.0,7607.0,6924.0,180.0,277.0,4.0
1949,,,,,,,,4.0
1950,330.0,372.0,592.0,603.0,2614.0,2207.0,1288.0,4.0
1951,,,,,,,,4.0
1952,1763.0,1732.0,1876.0,1848.0,2442.0,2564.0,2522.0,4.0
1953,362.5,470.0,826.5,860.5,2621.0,2011.0,1384.5,4.0
1954,357.0,474.0,752.0,781.0,2753.0,1867.0,1265.0,4.0
1955,142.0,201.0,367.0,294.5,1644.5,995.0,564.0,4.0
1956,633.5,733.0,912.5,1116.5,1617.5,2201.5,1844.5,4.0
1957,965.5,977.5,1109.0,939.5,3644.5,1693.0,986.5,4.0
1958,1306.0,1476.5,1686.5,1966.0,4027.0,3334.5,2297.5,4.0
1959,,,,,,,,4.0
1960,729.5,894.0,1182.0,1268.0,1365.0,1346.5,1123.0,4.0
1961,543.0,770.0,1137.0,1245.0,1548.0,2078.0,1722.0,4.0
1962,655.0,865.0,1319.0,1442.0,1721.0,1927.0,1586.0,4.0
1963,705.0,832.0,1013.0,1030.0,998.0,1436.0,1312.0,4.0
1964,2072.0,2091.0,2047.0,2124.0,3046.0,3010.0,2793.0,4.0
1965,317.5,457.5,776.5,888.5,1882.5,1612.0,1016.5,4.0
1966,560.0,722.0,1119.0,1312.0,2462.0,2443.0,1836.0,4.0
1967,218.0,270.0,622.0,516.5,3013.5,1472.0,742.0,4.0
1968,483.0,591.5,822.5,1019.5,2366.0,2555.5,1748.0,4.0
1969,472.0,565.0,881.0,915.0,3075.0,2487.0,1575.0,4.0
1970,542.0,644.5,899.0,985.5,2649.0,2138.0,1618.5,4.0
1971,412.5,503.5,739.5,840.5,1762.5,1748.5,1287.5,4.0
1972,514.0,573.0,814.0,764.0,2068.0,1198.0,684.0,4.0
1973,232.0,314.0,622.0,532.0,3141.0,1620.0,883.0,4.0
1974,672.0,845.0,1198.0,1503.0,2389.0,2959.5,2113.0,4.0
1975,479.0,633.0,1001.0,1040.0,2217.0,2330.0,1658.0,4.0
1976,247.0,303.0,529.0,521.0,1706.0,1305.0,835.0,4.0
1977,342.0,428.0,594.0,815.0,1580.0,2371.0,1537.0,4.0
1978,577.0,703.0,1017.5,1383.5,2019.5,2808.0,2054.0,4.0
1979,1124.0,1101.0,1153.0,1212.0,1531.0,1453.0,1207.0,4.0
1980,456.0,536.0,813.0,879.0,2118.0,2361.0,1730.0,4.0
1981,495.0,665.0,1039.0,1573.0,2994.0,3062.0,1802.0,4.0
1982,739.5,899.5,1208.5,1488.0,2216.0,3072.5,2711.5,4.0
1983,1086.0,1116.0,1253.0,1388.0,1980.0,2471.0,2192.0,4.0
1984,380.0,450.0,691.0,616.0,2457.0,1867.0,1210.0,4.0
1985,445.0,591.0,955.0,1375.0,2473.0,2605.0,1609.0,4.0
1986,961.0,1242.0,1655.5,2235.5,3341.5,4033.0,2783.5,4.0
1987,622.0,647.0,765.0,790.0,1085.0,1112.0,883.0,4.0
1988,4067.0,4349.0,4342.5,4618.5,4282.5,529.0,511.5,4.0
1989,703.0,807.0,1369.0,1419.0,3886.0,3420.0,2453.0,4.0
1990,291.5,332.0,543.0,380.0,4052.0,1636.0,786.0,4.0
1991,,,,,,,,4.0
1992,142.0,255.0,652.0,619.0,2988.0,917.0,953.0,4.0
1993,287.0,331.0,633.0,530.0,3670.0,1753.0,908.0,4.0
1994,315.0,425.0,857.0,720.0,2830.0,2057.0,1180.0,4.0
1995,,,,,,,,4.0
1996,481.0,588.0,750.0,880.0,1650.0,2030.0,1649.0,4.0
1997,392.0,506.0,806.0,1077.0,2488.0,2348.0,1440.0,4.0
1998,743.0,932.5,1345.5,1708.0,2868.0,3400.0,2533.5,4.0
1999,599.0,807.0,1106.0,1331.0,2087.0,2498.0,2071.0,4.0
2000,-817.0,-443.0,-39.0,177.0,502.0,787.0,750.0,4.0
2001,2619.0,2725.0,3086.0,3236.5,4431.5,4244.0,3765.5,4.0
2002,577.0,716.0,982.5,1302.0,2854.0,2669.5,2100.0,4.0
2003,575.0,688.0,914.0,1068.0,1764.0,2490.0,2315.0,4.0
2004,-245.5,-44.5,223.0,325.0,847.5,925.5,708.5,4.0
2005,3411.0,3464.0,3649.0,3743.0,4967.0,4664.0,4306.0,4.0
2006,688.0,911.0,1260.0,1606.0,2753.0,3106.0,2500.0,4.0
2007,,,,,,,,4.0
2008,504.0,584.0,876.0,857.0,2747.0,1251.0,665.0,4.0
2009,998.0,1307.0,1837.0,2420.0,3494.0,4308.0,3041.0,4.0
2010,912.0,1128.0,1587.0,2051.0,2977.0,3614.0,2745.0,4.0
2011,483.0,591.0,797.0,979.0,1771.0,1936.0,1677.0,4.0
2012,-751.0,-416.0,-25.0,126.0,901.0,711.0,490.0,4.0
2013,375.0,434.0,831.0,740.0,4069.0,1984.0,1255.0,4.0
2014,571.5,723.5,1029.5,1278.0,2283.0,2141.0,1374.5,4.0
2015,,,,,,,,4.0
2016,366.0,423.0,686.0,657.0,1658.0,1532.0,1069.0,4.0
2017,575.0,764.0,1088.0,1442.0,2329.0,2573.0,1610.0,4.0
2018,924.0,1180.0,1654.0,2082.0,3117.0,3714.0,2565.0,4.0
2019,489.0,642.0,946.0,1083.0,1565.0,2024.0,1597.0,4.0
2020,7133.0,7449.0,7692.0,8060.0,8470.0,1664.0,1316.0,4.0
2021,891.0,1079.0,1466.0,1930.0,2856.0,3501.0,2611.0,4.0
2022,853.0,1066.0,1482.0,1914.0,2654.0,3521.0,2859.0,4.0
2023,936.0,1015.0,1328.0,1523.0,2226.0,2447.0,2059.0,4.0
2024,4700.0,5097.5,5470.5,5870.0,5993.5,893.5,784.0,4.0
2025,531.0,666.0,1028.0,1025.0,3338.0,2428.0,1656.0,4.0
2026,514.0,638.0,927.5,1082.5,2633.5,2347.0,1381.0,4.0
2027,,,,,,,,4.0
2028,-187.0,30.0,390.0,485.5,1544.0,1305.0,871.5,4.0
2029,288.5,405.5,801.5,676.0,3440.0,1567.5,1036.5,4.0
2030,640.5,761.5,1104.5,1365.0,2463.0,2833.0,2262.0,4.0
2031,229.0,256.0,387.0,372.0,1588.0,1109.0,735.0,4.0
2032,4321.5,4579.0,4791.0,5102.0,4825.0,551.0,529.5,4.0
2033,390.0,535.0,1117.0,1193.0,3535.0,2483.0,1692.0,4.0
2034,465.0,645.0,1148.0,1325.5,3217.5,2793.0,1980.0,4.0
2035,,,,,,,,4.0
2036,-848.0,-471.0,-44.0,94.0,1013.0,654.0,434.0,4.0
2037,169.0,252.0,642.0,578.0,4053.0,1494.0,771.0,4.0
2038,697.0,885.0,1288.0,1686.0,2912.5,3307.5,2577.5,4.0
2039,,,,,,,,4.0
2040,-813.5,-451.0,-64.0,127.0,477.0,666.0,607.5,4.0
2041,432.0,491.5,725.5,695.0,2555.0,2112.0,1614.5,4.0
2042,368.0,574.0,943.0,1139.0,2575.0,2765.0,1934.0,4.0
2043,,,,,,,,4.0
2044,240.0,336.0,769.0,575.0,3915.0,2033.0,1088.0,4.0
2045,222.5,278.0,602.0,453.0,3968.0,1403.0,733.5,4.0
2046,600.0,722.0,1131.0,1385.0,3144.0,3446.0,2600.0,4.0
2047,112.0,206.0,462.0,429.0,1570.0,1020.0,599.0,4.0
2048,-202.0,-20.0,260.5,340.0,1009.5,795.5,667.0,4.0
2049,3808.5,3789.0,3806.5,3771.5,4890.0,2730.0,2422.0,4.0
2050,401.0,564.0,964.0,1280.0,2327.0,2936.0,2412.0,4.0
2051,,,,,,,,4.0
2052,269.0,379.0,726.0,730.0,2790.0,1961.5,1247.5,4.0
2053,378.0,553.0,833.0,1125.0,1759.0,2141.0,1730.0,4.0
2054,495.5,626.0,920.0,1252.0,1824.5,2547.5,2119.0,4.0
2055,268.0,357.0,523.5,746.0,1156.0,1634.5,1405.5,4.0
2056,-817.0,-466.0,-79.0,114.0,517.0,563.0,498.0,4.0
2057,460.0,532.0,775.0,851.0,2690.0,2094.0,1569.5,4.0
2058,342.0,440.0,700.0,716.5,2612.5,1972.5,1213.0,4.0
2059,,,,,,,,4.0
2060,3388.5,3597.5,3983.5,4229.5,5396.0,4864.5,4138.5,4.0
2061,1001.0,1273.0,1948.0,2163.0,3380.0,3494.0,2792.0,4.0
2062,848.5,1074.0,1694.5,1927.5,3267.0,3140.0,2412.5,4.0
2063,550.0,784.0,1319.0,1533.5,2785.0,2569.0,1833.5,4.0
2064,7640.0,7993.0,8115.0,8289.0,6810.0,-2.0,107.0,4.0
2065,,,,,,,,4.0
2066,367.0,404.0,574.0,594.0,1829.0,1850.0,1139.0,4.0
2067,1628.0,1664.0,1731.0,1820.0,2583.0,2556.0,2160.0,4.0
2068,,,,,,,,4.0
2069,,,,,,,,4.0
2070,400.0,491.0,758.0,762.0,2791.0,2232.0,1372.0,4.0
2071,,,,,,,,4.0
2072,222.0,357.0,658.0,647.0,1155.0,1346.0,1013.0,4.0
2073,545.0,717.0,1063.0,1346.0,2595.0,2506.0,1641.0,4.0
2074,924.0,1243.0,1844.0,2443.0,3224.0,3837.0,2631.0,4.0
2075,457.0,633.0,942.0,1058.0,1365.0,1932.0,1592.0,4.0
2076,,,,,,,,4.0
2077,,,,,,,,4.0
2078,305.0,504.0,913.0,1147.0,1630.0,1977.0,1581.0,4.0
2079,,,,,,,,4.0
2080,-135.0,-197.0,134.0,121.0,1324.0,539.0,257.0,4.0
2081,257.0,285.0,366.0,371.0,1048.0,659.0,440.0,4.0
2082,246.0,293.0,473.0,606.0,1708.0,2088.0,1294.0,4.0
2083,161.0,214.0,344.0,477.0,1166.0,1546.0,992.0,4.0
2084,350.0,451.0,742.5,946.5,1668.0,1993.5,1582.0,4.0
2085,430.0,541.0,945.0,1167.0,2750.0,2412.0,1916.0,4.0
2086,314.0,402.0,711.0,755.0,3174.0,2149.0,1285.0,4.0
2087,389.0,483.0,790.0,946.0,2251.0,2480.0,1883.0,4.0
2088,,,,,,,,4.0
2089,,,,,,,,4.0
2090,440.0,574.0,836.0,992.0,2143.0,2746.0,1851.0,4.0
2091,,,,,,,,4.0
2092,-420.5,-159.5,154.0,325.5,922.5,968.5,639.0,4.0
2093,251.0,297.0,367.0,458.0,1123.0,1343.0,839.0,4.0
2094,297.5,326.0,499.0,477.5,2156.0,2047.0,1181.0,4.0
2095,1091.0,1049.0,1202.0,1145.0,1667.0,1523.0,1142.0,4.0
2096,206.5,309.5,560.0,600.5,1714.5,1685.0,1121.5,4.0
2097,143.0,246.0,632.0,436.0,3756.0,1646.0,884.0,4.0
2098,438.5,547.0,878.0,1010.5,2513.0,2630.0,2005.5,4.0
2099,238.5,304.0,532.5,551.5,1693.5,1568.0,1060.0,4.0
2100,328.5,416.5,630.5,753.0,2170.0,2086.0,1572.0,4.0
2101,318.0,382.5,825.0,651.0,3926.5,1386.0,706.0,4.0
2102,547.0,642.0,983.0,1132.0,2524.0,3045.0,2460.0,4.0
2103,350.0,418.0,660.0,728.0,1592.0,2016.0,1562.0,4.0
2104,40.0,209.0,601.5,589.5,3365.0,1660.5,931.0,4.0
2105,102.0,232.0,871.5,566.5,5044.5,1142.5,530.0,4.0
2106,477.0,647.0,963.0,1156.0,2483.0,3210.0,2477.0,4.0
2107,590.0,708.0,976.0,1237.0,2003.0,3192.0,2874.0,4.0
2108,315.0,393.0,546.0,728.0,1175.0,1202.0,1000.0,4.0
2109,2666.0,2704.0,2780.0,2907.0,4053.0,3348.0,2964.0,4.0
2110,334.0,459.5,751.5,779.0,2282.0,1432.0,961.0,4.0
2111,287.0,385.5,599.0,674.5,1449.0,1170.0,810.5,4.0
2112,,,,,,,,4.0
2113,1271.0,1289.0,1783.0,1663.5,4629.5,3181.0,2262.0,4.0
2114,324.0,435.0,747.0,821.0,3049.5,2400.5,1330.0,4.0
2115,379.0,452.5,684.0,801.0,1835.5,1912.5,1398.0,4.0
2116,847.0,1128.0,1445.0,1599.0,1852.0,996.0,1022.0,4.0
2117,1396.0,1400.0,1395.0,1455.0,2065.0,1713.0,1555.0,4.0
2118,185.0,259.5,557.5,468.5,3083.5,1190.5,608.5,4.0
2119,305.5,548.0,998.5,1634.0,3313.5,2686.5,1610.5,4.0
2120,,,,,,,,4.0
2121,3506.0,3735.5,3977.0,4236.0,5286.5,4828.5,3995.0,4.0
2122,264.0,361.0,645.5,612.5,3742.5,1888.0,967.0,4.0
2123,1435.5,1493.0,1723.5,1786.5,2982.0,2682.5,2121.0,4.0
2124,,,,,,,,4.0
2125,475.0,582.0,868.0,914.0,2929.0,2387.0,1573.0,4.0
2126,532.0,639.5,999.5,1220.5,3041.0,2807.0,1995.0,4.0
2127,492.0,615.0,1041.0,1042.0,3559.0,2282.0,1512.0,4.0
2128,,,,,,,,4.0
2129,332.0,365.0,555.0,471.0,2481.0,1514.0,870.0,4.0
2130,284.0,321.0,527.0,343.0,3687.0,1556.0,703.0,4.0
2131,175.0,190.0,411.0,388.0,1734.0,951.0,468.0,4.0
2132,529.0,631.0,969.0,1069.0,2719.0,2697.0,2070.0,4.0
2133,363.0,443.0,814.0,798.0,3555.0,2454.0,1764.0,4.0
2134,269.5,381.5,690.5,785.0,2232.5,1958.5,1150.5,4.0
2135,,,,,,,,4.0
2136,192.5,295.5,550.0,589.5,2454.0,1666.0,1127.0,4.0
2137,79.5,188.5,742.0,438.5,4650.0,1052.0,488.5,4.0
2138,414.5,632.5,982.0,1283.0,2648.5,2894.0,2354.0,4.0
2139,719.0,732.0,891.0,946.0,1809.0,2355.0,1926.0,4.0
2140,107.0,134.0,217.0,204.0,1388.0,712.0,394.0,4.0
2141,258.5,310.0,465.0,574.5,1871.5,1706.0,1114.0,4.0
2142,464.0,548.5,763.0,976.0,2189.0,2941.5,1938.5,4.0
2143,601.0,643.0,796.0,882.0,2171.0,2304.0,1536.0,4.0
2144,574.0,620.0,932.0,1069.0,2070.0,2449.0,2289.0,4.0
2145,633.0,750.0,985.0,1176.0,2316.0,2868.0,2538.0,4.0
2146,329.5,453.0,682.0,880.0,2392.5,2273.5,1437.0,4.0
2147,,,,,,,,4.0
2148,514.0,600.0,838.0,901.0,2454.0,2358.0,1874.0,4.0
2149,538.0,661.0,996.0,1082.0,2693.0,2657.0,2125.0,4.0
2150,540.0,692.5,1003.0,1285.5,2575.0,3198.5,2300.0,4.0
2151,,,,,,,,4.0
2152,290.5,427.5,729.5,828.0,2125.5,2200.0,1593.5,4.0
2153,256.0,348.0,633.0,577.0,3019.5,1755.5,1040.0,4.0
2154,383.0,466.5,686.5,719.5,2689.0,2222.5,1437.5,4.0
2155,318.5,362.5,576.5,549.5,2350.5,1646.5,1132.5,4.0
2156,,,,,,,,4.0
2157,738.0,883.0,1218.0,1626.0,2812.0,3511.0,2649.0,4.0
2158,,,,,,,,4.0
2159,405.0,515.0,723.0,984.0,2074.0,2525.0,1686.0,4.0
2160,198.0,324.5,589.0,748.0,3287.5,1858.5,1144.0,4.0
2161,126.0,220.0,704.0,369.0,4730.0,987.0,409.0,4.0
2162,469.0,609.5,904.0,1073.0,1982.0,2558.0,2052.5,4.0
2163,329.0,351.0,408.0,476.0,824.0,1626.0,1474.0,4.0
2164,316.5,368.0,468.5,495.0,1194.0,1421.0,1083.0,4.0
